HeritageItemID,SchoolName_x,HeritageTypeName,HeritageGroupName,EndorsedSignificance,ListingNumber,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,MatchName,ItemName,School_code,AgeID,SchoolName_y,Street,Town_suburb,Postcode,Latitude,Longitude
5064443,Galston Public School - Buildings B00A and B00J and Grounds,Built,,1,5,1.881,Guringai,Galston,45B Arcadia Road Galston 2159,Hornsby,45B,Arcadia Road,galston public school,Buildings B00A and B00J and Grounds,1952.0,48139.0,galston public school,School Rd,Galston ,2159.0,-33.648197,151.04517
5064444,Galston High School - Building B00A and Item,Built,,1,5,10.48,Guringai,Galston,403 Galston Road Galston 2159,Hornsby,403,Galston Road,galston high school,Building B00A and Item,8481.0,48138.0,galston high school,403 Galston Rd,Galston ,2159.0,-33.660931,151.042348
5064445,"Hornsby Girls High School - Buildings B00A, B00D, B00E and Period Fence",Built,,1,5,2.36299,Guringai,Hornsby,12 Edgeworth David Avenue Hornsby 2077,Hornsby,12,Edgeworth David Avenue,hornsby girls high school,"Buildings B00A, B00D, B00E and Period Fence",8120.0,47669.0,hornsby girls high school,Edgeworth David Ave,Hornsby ,2077.0,-33.706627,151.101083
5064446,Mount Colah Public School - Grounds,Landscape,,1,5,3.084,Guringai,Mount Colah,19-21 Telopea Stree Mount Colah 2079,Hornsby,19-21,Telopea Stree,mount colah public school,Grounds,3885.0,47674.0,mount colah public school,Telopea St,Mount Colah ,2079.0,-33.672947,151.115695
5064447,Mount Kuring-gai Public School - Grounds,Landscape,,1,5,0.92669,Guringai,Mount Kuring-Gai,5-9 King Street Mount Kuring-Gai 2080,Hornsby,5-Sep,King Street,mount kuring-gai public school,Grounds,4049.0,47675.0,mount kuring-gai public school,Leeming St,Mount Kuring-gai ,2080.0,-33.657474,151.135604
5064449,Pennant Hills High School - Grounds,Landscape,,1,5,10.2822,Guringai,Pennant Hills,90 Boundary Road Pennant Hills 2120,Hornsby,90,Boundary Road,pennant hills high school,Grounds,8438.0,47762.0,pennant hills high school,Laurence St,Pennant Hills ,2120.0,-33.733692,151.061087
5064450,Thornleigh West Public School - Grounds,Landscape,,1,5,2.862,Guringai,Thornleigh,18 Giblett Avenue Thornleigh 2120,Hornsby,18,Giblett Avenue,thornleigh west public school,Grounds,4276.0,47766.0,thornleigh west public school,Giblett Ave,Thornleigh ,2120.0,-33.723864,151.072163
5064451,Waitara Public School - Building B00A and Grounds,Landscape,,1,5,1.9558,Guringai,Wahroonga,48-58 Myra Street Wahroonga 2076,Hornsby,48-58,Myra Street,waitara public school,Building B00A and Grounds,3334.0,47668.0,waitara public school,64-68 Edgeworth David Avenue,WAHROONGA,2076.0,-33.708119,151.111586
5064452,Cheltenham Girls High School,Complex / Group,Education,1,6,5.7238,Guringai,Cheltenham,161-175 Beecroft Road Cheltenham 2119,Hornsby,161-175,Beecroft Road,cheltenham girls high school,,8208.0,47759.0,cheltenham girls high school,Beecroft Rd & The Promenade,Beecroft ,2119.0,-33.75627,151.074096
5064453,Beecroft Public School,Complex / Group,Education,1,6,1.83792,Guringai,Beecroft,90-96 Beecroft Road Beecroft 2119,Hornsby,90-96,Beecroft Road,beecroft public school,,1166.0,47758.0,beecroft public school,98 Beecroft Rd,Beecroft ,2119.0,-33.752085,151.06462
5064454,Waitara Public School,Complex / Group,Education,1,6,1.9558,Guringai,Wahroonga,48-58 Myra Street Wahroonga 2076,Hornsby,48-58,Myra Street,waitara public school,,3334.0,47668.0,waitara public school,64-68 Edgeworth David Avenue,WAHROONGA,2076.0,-33.708119,151.111586
5064455,Epping Public School,Complex / Group,Education,1,6,1.6404,Guringai,Epping,27-33 Pembroke Street Epping 2121,Hornsby,27-33,Pembroke Street,epping public school,,1850.0,44925.0,epping public school,2-16 Norfolk Road,EPPING,2121.0,-33.770727,151.087878
5064456,Hunters Hill Public School - Building B00A,Built,,1,5,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,hunters hill public school,Building B00A,2189.0,47728.0,hunters hill public school,17 Alexandra St,Hunters Hill ,2110.0,-33.835121,151.151254
5064457,Hunters Hill Public School - Period Walls,Built,,1,5,,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,hunters hill public school,Period Walls,2189.0,47728.0,hunters hill public school,17 Alexandra St,Hunters Hill ,2110.0,-33.835121,151.151254
5064458,Hunters Hill Public School - Building B00G,Built,,1,5,0.1366,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,hunters hill public school,Building B00G,2189.0,47728.0,hunters hill public school,17 Alexandra St,Hunters Hill ,2110.0,-33.835121,151.151254
5064459,Hunters Hill Public School,Complex / Group,Education,1,6,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,hunters hill public school,,2189.0,47728.0,hunters hill public school,17 Alexandra St,Hunters Hill ,2110.0,-33.835121,151.151254
5064460,Hunters Hill High School,Complex / Group,Education,1,6,6.569,Eora,Hunters Hill,Reiby Road Hunters Hill 2110,Hunters Hill,,Reiby Road,hunters hill high school,,8207.0,47727.0,hunters hill high school,Reiby Rd,Hunters Hill ,2110.0,-33.832696,151.148509
5064461,Hunters Hill Public School,Complex / Group,Education,1,6,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,hunters hill public school,,2189.0,47728.0,hunters hill public school,17 Alexandra St,Hunters Hill ,2110.0,-33.835121,151.151254
5064462,Hurstville Public School - Buildings B00E-B00I,Built,,1,5,2.458,Eora,Hurstville,80 Forest Road Hurstville 2220,Hurstville,80,Forest Road,hurstville public school,Buildings B00E-B00I,2197.0,44405.0,hurstville public school,50 Forest Road,HURSTVILLE,2220.0,-33.964695,151.110728
5064463,Peakhurst Public School - Building B00A and Significant Trees,Built,,1,5,1.26,Eora,Peakhurst,65A Bonds Road Peakhurst 2210,Hurstville,65A,Bonds Road,peakhurst public school,Building B00A and Significant Trees,2849.0,48607.0,peakhurst public school,Bonds Rd,PEAKHURST,2210.0,-33.955402,151.062306
5064464,Penshurst Public School - Building B00A,Built,,1,5,0.3492,Eora,Penshurst,510 Forest Road Penshurst 2222,Hurstville,510,Forest Road,penshurst public school,Building B00A,2861.0,48137.0,penshurst public school,Arcadia St,Penshurst ,2222.0,-33.962636,151.087702
5064465,Georges River College - Hurstville Boys Campus - Buildings B00A and B00E,Built,,1,5,3.875,Eora,Hurstville,Kenwyn Street Hurstville 2220,Hurstville,,Kenwyn Street,georges river college,Hurstville Boys Campus,,,,,,,,
5064466,Georges River College - Penshurst Girls Campus - Buildings B00A-B00E,Built,,1,5,1.4676,Eora,Penshurst,51 Penshurst Street Penshurst 2222,Hurstville,51,Penshurst Street,georges river college,Penshurst Girls Campus,,,,,,,,
5064467,Gilgai School - Buildings B00A and B00B,Built,,1,5,0.8094,Gamilaroi,Gilgai,28 Schwenkes Lane Gilgai 2360,Inverell,28,Schwenkes Lane,gilgai school,Buildings B00A and B00B,,,,,,,,
5064468,Inverell High School - Building B00A,Built,,1,5,2.211,Gamilaroi,Inverell,70 Brae Street Inverell 2360,Inverell,70,Brae Street,inverell high school,Building B00A,8122.0,56224.0,inverell high school,Brae St,Inverell ,2360.0,-29.765729,151.110782
5064469,Inverell Public School - Buildings B00B and B00H,Built,,1,5,0.8094,Gamilaroi,Inverell,22-30 Wood Street Inverell 2360,Inverell,22-30,Wood Street,inverell public school,Buildings B00B and B00H,2209.0,49407.0,inverell public school,Henderson St,Inverell ,2360.0,-29.773135,151.123016
5064470,Inverell Public School - Building B00I,Built,,1,5,0.8094,Gamilaroi,Inverell,22-30 Wood Street Inverell 2360,Inverell,22-30,Wood Street,inverell public school,Building B00I,2209.0,49407.0,inverell public school,Henderson St,Inverell ,2360.0,-29.773135,151.123016
5064471,Ashford Central School,Complex / Group,Education,1,6,0.4047,Gamilaroi,Ashford,51 Martyn Street Ashford 2361,Inverell,51,Martyn Street,ashford central school,,1066.0,49412.0,ashford central school,Albury St,Ashford ,2361.0,-29.321262,151.094638
5064472,Jerilderie Public School - Buildings B00A and B00B,Built,,1,5,1.38358,Wiradjuri,Jerilderie,27-33 Bolton Street Jerilderie 2716,Jerilderie,27-33,Bolton Street,jerilderie public school,Buildings B00A and B00B,2226.0,50641.0,jerilderie public school,31 Bolton St,Jerilderie ,2716.0,-35.354598,145.728865
5064473,Junee Public School,Complex / Group,Education,1,6,2.46977,Wiradjuri,Junee,116 Lorne Street Junee 2663,Junee,116,Lorne Street,junee public school,,2247.0,50518.0,junee public school,116 Lorne St,Junee,2663.0,-34.873488,147.584901
5064474,East Kempsey Public School - Buildings B00E and B00G,Built,,1,5,1.2028,Thungguti,East Kempsey,1 Innes Street East Kempsey 2440,Kempsey,1,Innes Street,east kempsey public school,Buildings B00E and B00G,,,,,,,,
5064475,"Frederickton Public School - Buildings B001, B003 and B005",Built,,1,5,1.6673,Thungguti,Frederickton,109 Great North Road Frederickton 2440,Kempsey,109,Great North Road,frederickton public school,"Buildings B001, B003 and B005",1943.0,49616.0,frederickton public school,Great North Rd,Frederickton ,2440.0,-31.033583,152.879353
5064476,"Gladstone Public School - Buildings B00A, B00B and B00E and Bell",Built,,1,5,0.33134,Thungguti,Gladstone,13 Kinchela Street Gladstone 2440,Kempsey,13,Kinchela Street,gladstone public school,"Buildings B00A, B00B and B00E and Bell",1991.0,49618.0,gladstone public school,13 Kinchela St,Gladstone ,2440.0,-31.026485,152.946508
5064477,Millbank Public  School - Building B00A and Memorial Gates,Built,,1,5,1.578,Thungguti,Millbank,506 Hickeys Creek Road Millbank 2440,Kempsey,506,Hickeys Creek Road,millbank public  school,Building B00A and Memorial Gates,,,,,,,,
5064478,Millbank Public  School - Building B00E,Built,,1,5,1.578,Thungguti,Millbank,506 Hickeys Creek Road Millbank 2440,Kempsey,506,Hickeys Creek Road,millbank public  school,Building B00E,,,,,,,,
5064479,Kempsey High School - Buildings B00B and B00G,Built,,1,5,5.417,Thungguti,West Kempsey,Broughton Street West Kempsey 2440,Kempsey,,Broughton Street,kempsey high school,Buildings B00B and B00G,8123.0,46364.0,kempsey high school,Broughton St,Kempsey ,2440.0,-31.06806,152.824202
5064480,Willawarrin Public School - Buildings B00B and B00C,Built,,1,5,1.366,Thungguti,Willawarrin,85-91 Armidale Road Willawarrin 2440,Kempsey,85-91,Armidale Road,willawarrin public school,Buildings B00B and B00C,3445.0,49629.0,willawarrin public school,85-91 Main Street,Willawarrin,2440.0,-30.925714,152.625518
5064481,Bellbrook Public School,Complex / Group,Education,1,6,0.597,Thungguti,Bellbrook,32 Main Street Bellbrook 2440,Kempsey,32,Main Street,bellbrook public school,,1178.0,49608.0,bellbrook public school,Main St,Bellbrook,2440.0,-30.819094,152.508698
5066000,Gladstone Public School,Complex / Group,Education,1,6,0.33134,Thungguti,Gladstone,13 Kinchela Street Gladstone 2440,Kempsey,13,Kinchela Street,gladstone public school,,1991.0,49618.0,gladstone public school,13 Kinchela St,Gladstone ,2440.0,-31.026485,152.946508
5064482,Jamberoo Public School - Buildings B00B and B00E,Built,,1,5,0.8094,Tharawal,Jamberoo,55 Churchill Street Jamberoo 2533,Kiama,55,Churchill Street,jamberoo public school,Buildings B00B and B00E,2218.0,50045.0,jamberoo public school,Churchill St,Jamberoo ,2533.0,-34.644622,150.773003
5064483,"Blakehurst Public School - Buildings B00A, B00B and B00D",Built,,1,5,1.4613,Eora,Blakehurst,Princes Highway Blakehurst 2221,Kogarah,,Princes Highway,blakehurst public school,"Buildings B00A, B00B and B00D",1255.0,56167.0,blakehurst public school,Dewrang St,Blakehurst ,2221.0,-33.98298,151.115779
5064484,Hurstville South Public School - Buildings B00A and B00D,Built,,1,5,1.13446,Eora,Hurstville,Maher Street Hurstville 2220,Kogarah,,Maher Street,hurstville south public school,Buildings B00A and B00D,2198.0,44406.0,hurstville south public school,Maher St,Hurstville ,2220.0,-33.972516,151.099252
5064486,Woniora Road School - Building B00A,Built,,1,5,0.3463,Eora,Hurstville,83-85 Woniora Road Hurstville 2220,Kogarah,83-85,Woniora Road,woniora road school,Building B00A,5609.0,56298.0,woniora road school,83-85 Woniora Rd,Hurstville ,2220.0,-33.971003,151.103173
5064487,Kogarah High School - Building B006,Built,,1,5,0.6576,Eora,Kogarah,28 Regent Street Kogarah 2217,Kogarah,28,Regent Street,kogarah high school,Building B006,8320.0,46337.0,kogarah high school,Gladstone St,Kogarah ,2217.0,-33.961161,151.134227
5064488,St George Girls High School - Building B00A and Period Fence,Built,,1,5,2.836,Eora,Kogarah,Victoria Street Kogarah 2217,Kogarah,,Victoria Street,st george girls high school,Building B00A and Period Fence,8136.0,48628.0,st george girls high school,Victoria St,Kogarah ,2217.0,-33.959073,151.136035
5064489,Mortdale Public School - Buildings B00E and B00F,Built,,1,5,3.94998,Eora,Mortdale,1-21 Coleborne Avenue Mortdale 2223,Kogarah,Jan-21,Coleborne Avenue,mortdale public school,Buildings B00E and B00F,2624.0,48636.0,mortdale public school,Colebourne Ave,Mortdale ,2223.0,-33.972901,151.080995
5064490,Sans Souci Public School - Building B00A,Built,,1,5,2.1518,Eora,Sans Souci,413-415 Rocky Point Road Sans Souci 2219,Kogarah,413-415,Rocky Point Road,sans souci public school,Building B00A,3038.0,48630.0,sans souci public school,Rocky Point Rd,Sans Souci ,2219.0,-33.99499,151.12923
5064491,Hurstville Grove Public School,Complex / Group,Education,1,6,0.46729,Eora,Penshurst,Lansdowne Street Penshurst 2222,Kogarah,,Lansdowne Street,hurstville grove public school,,,,,,,,,
5064492,Lindfield Learning Village - Buildings B001-B005 and Landscape,Built,,1,5,3.6,Dharug,Lindfield,Eton Road Lindfield 2070,Ku-Ring-Gai,,Eton Road,lindfield learning village,Buildings B001-B005 and Landscape,4658.0,85782.0,lindfield learning village,100 Eton Road,Lindfield,2070.0,-33.790062,151.160509
5064493,Wahroonga Public School,Complex / Group,Education,1,6,4.671,Dharug,Wahroonga,71 Burns Road Wahroonga 2076,Ku-Ring-Gai,71,Burns Road,wahroonga public school,,3833.0,44923.0,wahroonga public school,71 Burns Rd,Wahroonga ,2076.0,-33.715583,151.128476
5064494,Roseville Public School,Complex / Group,Education,1,6,1.45572,Dharug,Roseville,19A Archbold Road Roseville 2069,Ku-Ring-Gai,19A,Archbold Road,roseville public school,,2994.0,47625.0,roseville public school,Archbold Rd,Roseville ,2069.0,-33.781883,151.188666
5066496,Ku-ring-gai High School - Building B00H,Built,,0,6,7.9958,Guringai,North Turramurra,403 Bobbin Head Road North Turramurra 2074,Ku-Ring-Gai,403,Bobbin Head Road,ku-ring-gai high school,Building B00H,8416.0,47633.0,ku-ring-gai high school,Bobbin Head Rd,NORTH TURRAMURRA,2074.0,-33.690973,151.153809
5064495,Kyogle Public School - Building B00A and Significant Trees,Built,,1,5,0.8094,Bundjalung,Kyogle,Summerland Way Kyogle 2474,Kyogle,,Summerland Way,kyogle public school,Building B00A and Significant Trees,2349.0,49755.0,kyogle public school,192 Summerland Way,Kyogle ,2474.0,-28.625165,153.003916
5064496,The Risk Public School - Buildings B00A and B00F,Built,,1,5,0.8094,Bundjalung,The Risk,122 Gradys Creek Road The Risk 2474,Kyogle,122,Gradys Creek Road,the risk public school,Buildings B00A and B00F,2968.0,49757.0,the risk public school,122 Gradys Creek Road,THE RISK,2474.0,-28.476943,152.93397
5064497,Barkers Vale Public School - Buildings B00A and B00C-B00E,Built,,1,5,7.632,Bundjalung,Wadeville,4501-4504 Kyogle Road Wadeville 2474,Kyogle,4501-4504,Kyogle Road,barkers vale public school,Buildings B00A and B00C-B00E,1136.0,49751.0,barkers vale public school,4501 Kyogle Rd,Wadeville ,2474.0,-28.54902,153.14927
5064498,"Woodenbong Central School - Buildings B00D-B00F, B00J and B00K and Memorial Gates",Built,,1,5,2.1474,Bundjalung,Woodenbong,42 Lindsay Street Woodenbong 2476,Kyogle,42,Lindsay Street,woodenbong central school,"Buildings B00D-B00F, B00J and B00K and Memorial Gates",3491.0,46446.0,woodenbong central school,Unumgar St,Woodenbong ,2476.0,-28.389728,152.610148
5064502,Dudley Public School - Building B00C,Built,,1,5,0.8094,Awabakal,Dudley,124 Ocean Street Dudley 2290,Lake Macquarie,124,Ocean Street,dudley public school,Building B00C,1778.0,44645.0,dudley public school,Ocean & Boundary Sts,Dudley ,2290.0,-32.989387,151.716816
5064503,Edgeworth Public School - Building B00H,Built,,1,5,0.7171,Awabakal,Edgeworth,7 Minmi Road Edgeworth 2285,Lake Macquarie,7,Minmi Road,edgeworth public school,Building B00H,3564.0,49008.0,edgeworth public school,Minmi Rd,Edgeworth,2285.0,-32.922892,151.620387
5064504,West Wallsend High School - Landscape,Built,,1,5,0.7347,Awabakal,West Wallsend,20 Appletree Road West Wallsend 2286,Lake Macquarie,20,Appletree Road,west wallsend high school,Landscape,8411.0,46442.0,west wallsend high school,20 Appletree Road,WEST WALLSEND,2286.0,-32.910565,151.581083
5064505,Morisset High School - Buildings B00P and B00R,Built,,1,5,7.74,Awabakal,Morisset,133 Bridge Street Morisset 2264,Lake Macquarie,133,Bridge Street,morisset high school,Buildings B00P and B00R,8413.0,46346.0,morisset high school,Bridge St,Morisset ,2264.0,-33.104657,151.486629
5064506,Teralba Public School - Building B00A and B00D,Built,,1,5,0.8097,Awabakal,Teralba,57A York Street Teralba 2284,Lake Macquarie,57A,York Street,teralba public school,Building B00A and B00D,3183.0,48997.0,teralba public school,York St,Teralba ,2284.0,-32.962493,151.605976
5064507,"West Wallsend Public School - Buildings B00A, B00B, B00E and B00F",Built,,1,5,0.92596,Awabakal,West Wallsend,49A Wallace Street West Wallsend 2286,Lake Macquarie,49A,Wallace Street,west wallsend public school,"Buildings B00A, B00B, B00E and B00F",3358.0,49017.0,west wallsend public school,Brown St,West Wallsend ,2286.0,-32.904606,151.580707
5064508,Belmont North Public School - Archaeology,Archaeological-Terrestrial,,1,5,1.06487,Awabakal,Belmont North,Nikkin Street Belmont North 2280,Lake Macquarie,,Nikkin Street,belmont north public school,Archaeology,3927.0,48740.0,belmont north public school,9 Nikkin Street,BELMONT NORTH,2280.0,-33.019974,151.671344
